Type,Model,GPU,Run,Metric,Value,Source
Local,Mistral-Nemo-Instruct-2407,A100-80GB,6,Time,01:00:16,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-80GB,7,Time,01:00:07,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-80GB,8,Time,00:59:56,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-80GB,9,Time,01:00:04,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-80GB,10,Time,01:00:03,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,1,CO2eq,164.794241,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,2,CO2eq,166.843978,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,3,CO2eq,166.102701,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,4,CO2eq,166.800449,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,5,CO2eq,165.699278,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,6,CO2eq,165.376543,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,7,CO2eq,164.186024,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,8,CO2eq,165.643289,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,9,CO2eq,166.174124,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,10,CO2eq,165.083342,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,1,Distance,1.53297,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,2,Distance,1.552037,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,3,Distance,1.545141,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,4,Distance,1.551632,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,5,Distance,1.541389,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,6,Distance,1.538386,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,7,Distance,1.527312,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,8,Distance,1.540868,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,9,Distance,1.545806,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,10,Distance,1.535659,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,1,Energy,0.432587,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,2,Energy,0.437968,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,3,Energy,0.436022,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,4,Energy,0.437853,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,5,Energy,0.434963,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,6,Energy,0.434116,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,7,Energy,0.43099,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,8,Energy,0.434816,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,9,Energy,0.436209,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,10,Energy,0.433346,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,1,Time,01:06:28,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,2,Time,01:07:06,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,3,Time,01:06:51,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,4,Time,01:07:06,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,5,Time,01:06:41,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,6,Time,01:06:35,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,7,Time,01:06:15,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,8,Time,01:06:38,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,9,Time,01:06:56,local_mistral
Local,Mistral-Nemo-Instruct-2407,A100-PCI,10,Time,01:06:38,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,1,CO2eq,176.757156,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,2,CO2eq,175.03579,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,3,CO2eq,171.252724,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,4,CO2eq,173.074558,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,5,CO2eq,172.401503,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,6,CO2eq,177.512347,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,7,CO2eq,176.145445,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,8,CO2eq,170.686446,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,9,CO2eq,173.427091,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,10,CO2eq,172.011405,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,1,Distance,1.644253,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,2,Distance,1.62824,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,3,Distance,1.593049,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,4,Distance,1.609996,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,5,Distance,1.603735,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,6,Distance,1.651278,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,7,Distance,1.638562,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,8,Distance,1.587781,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,9,Distance,1.613275,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,10,Distance,1.600106,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,1,Energy,0.46399,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,2,Energy,0.459471,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,3,Energy,0.449541,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,4,Energy,0.454323,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,5,Energy,0.452556,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,6,Energy,0.465972,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,7,Energy,0.462384,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,8,Energy,0.448054,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,9,Energy,0.455248,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,10,Energy,0.451532,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,1,Time,00:35:58,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,2,Time,00:36:14,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,3,Time,00:35:37,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,4,Time,00:35:13,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,5,Time,00:35:11,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,6,Time,00:36:04,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,7,Time,00:35:48,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,8,Time,00:35:58,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,9,Time,00:35:18,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100,10,Time,00:35:23,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,1,CO2eq,146.128404,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,2,CO2eq,147.76855,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,3,CO2eq,148.286076,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,4,CO2eq,147.429072,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,5,CO2eq,150.06834,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,6,CO2eq,148.552847,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,7,CO2eq,145.602133,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,8,CO2eq,148.323631,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,9,CO2eq,150.323361,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,10,CO2eq,145.994341,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,1,Distance,1.359334,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,2,Distance,1.374591,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,3,Distance,1.379405,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,4,Distance,1.371433,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,5,Distance,1.395985,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,6,Distance,1.381887,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,7,Distance,1.354438,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,8,Distance,1.379755,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,9,Distance,1.398357,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,10,Distance,1.358087,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,1,Energy,0.383589,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,2,Energy,0.387894,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,3,Energy,0.389253,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,4,Energy,0.387003,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,5,Energy,0.393931,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,6,Energy,0.389953,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,7,Energy,0.382208,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,8,Energy,0.389351,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,9,Energy,0.394601,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,10,Energy,0.383237,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,1,Time,00:39:09,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,2,Time,00:39:10,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,3,Time,00:39:11,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,4,Time,00:39:11,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,5,Time,00:39:32,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,6,Time,00:39:14,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,7,Time,00:38:56,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,8,Time,00:39:16,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,9,Time,00:39:34,local_mistral
Local,Mistral-Nemo-Instruct-2407,H100-PCI,10,Time,00:39:01,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,1,CO2eq,170.086913,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,2,CO2eq,169.186128,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,3,CO2eq,164.650671,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,4,CO2eq,167.862283,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,5,CO2eq,172.185461,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,6,CO2eq,169.989836,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,7,CO2eq,170.021785,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,8,CO2eq,172.337743,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,9,CO2eq,169.607875,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,10,CO2eq,164.653347,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,1,Distance,1.582204,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,2,Distance,1.573824,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,3,Distance,1.531634,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,4,Distance,1.56151,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,5,Distance,1.601725,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,6,Distance,1.581301,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,7,Distance,1.581598,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,8,Distance,1.603142,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,9,Distance,1.577748,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,10,Distance,1.531659,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,1,Energy,0.44648,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,2,Energy,0.444116,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,3,Energy,0.43221,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,4,Energy,0.440641,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,5,Energy,0.451989,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,6,Energy,0.446226,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,7,Energy,0.446309,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,8,Energy,0.452389,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,9,Energy,0.445223,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,10,Energy,0.432217,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,1,Time,00:33:44,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,2,Time,00:33:30,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,3,Time,00:33:42,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,4,Time,00:33:36,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,5,Time,00:33:36,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,6,Time,00:33:33,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,7,Time,00:33:31,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,8,Time,00:33:52,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,9,Time,00:33:30,local_mistral
Local,Mistral-Nemo-Instruct-2407,H200,10,Time,00:33:50,local_mistral
API,open-mistral-7b,N/A,1,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,2,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,3,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,4,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,5,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,6,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,7,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,8,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,9,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,10,CO2eq,0.0,mistral_api
API,open-mistral-7b,N/A,1,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,2,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,3,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,4,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,5,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,6,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,7,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,8,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,9,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,10,Distance,0.0,mistral_api
API,open-mistral-7b,N/A,1,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,2,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,3,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,4,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,5,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,6,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,7,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,8,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,9,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,10,Energy,0.0,mistral_api
API,open-mistral-7b,N/A,1,Time,00:12:30,mistral_api
API,open-mistral-7b,N/A,2,Time,00:11:19,mistral_api
API,open-mistral-7b,N/A,3,Time,00:11:15,mistral_api
API,open-mistral-7b,N/A,4,Time,00:13:41,mistral_api
API,open-mistral-7b,N/A,5,Time,00:12:01,mistral_api
API,open-mistral-7b,N/A,6,Time,00:11:25,mistral_api
API,open-mistral-7b,N/A,7,Time,00:11:31,mistral_api
API,open-mistral-7b,N/A,8,Time,00:11:54,mistral_api
API,open-mistral-7b,N/A,9,Time,00:11:46,mistral_api
API,open-mistral-7b,N/A,10,Time,00:12:14,mistral_api
API,open-mistral-nemo,N/A,1,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,2,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,3,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,4,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,5,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,6,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,7,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,8,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,9,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,10,CO2eq,0.0,mistral_api
API,open-mistral-nemo,N/A,1,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,2,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,3,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,4,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,5,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,6,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,7,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,8,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,9,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,10,Distance,0.0,mistral_api
API,open-mistral-nemo,N/A,1,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,2,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,3,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,4,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,5,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,6,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,7,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,8,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,9,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,10,Energy,0.0,mistral_api
API,open-mistral-nemo,N/A,1,Time,00:22:28,mistral_api
API,open-mistral-nemo,N/A,2,Time,00:24:24,mistral_api
API,open-mistral-nemo,N/A,3,Time,00:24:23,mistral_api
API,open-mistral-nemo,N/A,4,Time,00:22:13,mistral_api
API,open-mistral-nemo,N/A,5,Time,00:23:39,mistral_api
API,open-mistral-nemo,N/A,6,Time,00:17:53,mistral_api
API,open-mistral-nemo,N/A,7,Time,00:19:10,mistral_api
API,open-mistral-nemo,N/A,8,Time,00:19:06,mistral_api
API,open-mistral-nemo,N/A,9,Time,00:18:28,mistral_api
API,open-mistral-nemo,N/A,10,Time,00:18:11,mistral_api
API,pixtral-12b-2409,N/A,1,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,2,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,3,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,4,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,5,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,6,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,7,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,8,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,9,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,10,CO2eq,0.0,mistral_api
API,pixtral-12b-2409,N/A,1,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,2,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,3,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,4,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,5,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,6,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,7,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,8,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,9,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,10,Distance,0.0,mistral_api
API,pixtral-12b-2409,N/A,1,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,2,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,3,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,4,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,5,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,6,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,7,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,8,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,9,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,10,Energy,0.0,mistral_api
API,pixtral-12b-2409,N/A,1,Time,00:16:20,mistral_api
API,pixtral-12b-2409,N/A,2,Time,00:16:29,mistral_api
API,pixtral-12b-2409,N/A,3,Time,00:16:46,mistral_api
API,pixtral-12b-2409,N/A,4,Time,00:16:42,mistral_api
API,pixtral-12b-2409,N/A,5,Time,00:15:53,mistral_api
API,pixtral-12b-2409,N/A,6,Time,00:15:00,mistral_api
API,pixtral-12b-2409,N/A,7,Time,00:14:55,mistral_api
API,pixtral-12b-2409,N/A,8,Time,00:15:52,mistral_api
API,pixtral-12b-2409,N/A,9,Time,00:15:37,mistral_api
API,pixtral-12b-2409,N/A,10,Time,00:15:50,mistral_api
Paid-API,open-mistral-7b,N/A,1,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,2,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,3,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,4,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,5,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,6,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,7,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,8,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,9,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,10,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,1,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,2,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,3,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,4,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,5,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,6,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,7,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,8,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,9,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,10,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,1,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,2,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,3,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,4,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,5,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,6,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,7,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,8,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,9,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,10,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-7b,N/A,1,Time,00:12:57,mistral_paid_api
Paid-API,open-mistral-7b,N/A,2,Time,00:12:07,mistral_paid_api
Paid-API,open-mistral-7b,N/A,3,Time,00:11:47,mistral_paid_api
Paid-API,open-mistral-7b,N/A,4,Time,00:12:28,mistral_paid_api
Paid-API,open-mistral-7b,N/A,5,Time,00:11:39,mistral_paid_api
Paid-API,open-mistral-7b,N/A,6,Time,00:12:26,mistral_paid_api
Paid-API,open-mistral-7b,N/A,7,Time,00:12:06,mistral_paid_api
Paid-API,open-mistral-7b,N/A,8,Time,00:12:33,mistral_paid_api
Paid-API,open-mistral-7b,N/A,9,Time,00:11:46,mistral_paid_api
Paid-API,open-mistral-7b,N/A,10,Time,00:11:24,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,1,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,2,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,3,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,4,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,5,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,6,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,7,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,8,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,9,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,10,CO2eq,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,1,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,2,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,3,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,4,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,5,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,6,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,7,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,8,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,9,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,10,Distance,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,1,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,2,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,3,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,4,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,5,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,6,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,7,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,8,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,9,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,10,Energy,0.0,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,1,Time,00:18:50,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,2,Time,00:19:22,mistral_paid_api
Paid-API,open-mistral-nemo,N/A,3,Time,00:19:25,mistral_paid_api
